loan_amnt,term_months,int_rate,installment,annual_inc,dti,fico_score,open_acc,revol_util,home_ownership,purpose,emp_length_years
34496,60,20.92,1033.6,197284,3.33,781,1,43.97,OWN,home_improvement,3
10474,36,15.01,703.13,25312,28.89,666,1,79.35,RENT,home_improvement,5
4969,36,14.33,487.87,139804,21.06,814,4,48.36,MORTGAGE,home_improvement,5
28208,60,10.3,1148.07,152545,14.41,608,17,71.31,MORTGAGE,car,11
32552,36,19.17,438.82,67457,24.89,738,15,109.63,RENT,small_business,13
28728,36,7.3,1154.85,104448,10.82,762,12,45.22,OWN,debt_consolidation,19
19230,60,10.99,1158.85,108373,16.91,818,1,112.71,MORTGAGE,home_improvement,11
17755,36,24.36,1071.97,27913,7.96,798,4,43.32,MORTGAGE,home_improvement,15
19852,36,20.8,421.02,111354,16.13,731,2,22.88,OWN,car,11
12745,36,26.52,622.15,173484,17.52,824,2,12.56,MORTGAGE,credit_card,12
29901,60,26.85,885.54,36010,19.44,587,9,99.96,MORTGAGE,debt_consolidation,12
25229,36,24.54,104.49,44394,30.31,671,6,8.54,OWN,credit_card,11
7838,36,14.75,1126.92,36722,24.24,594,9,84.94,MORTGAGE,debt_consolidation,0
32954,60,9.99,581.3,62018,12.38,765,10,87.15,RENT,credit_card,4
7256,36,8.97,720.13,101855,22.8,749,7,48.13,RENT,home_improvement,17
34226,36,17.6,82.88,99211,18.4,753,18,68.15,OWN,debt_consolidation,2
33130,60,26.3,1183.67,176651,14.39,834,19,51.69,OWN,small_business,11
16997,36,18.91,695.07,199817,3.59,802,9,64.17,MORTGAGE,debt_consolidation,10
32279,36,15.75,833.62,71998,21.89,664,10,99.64,OWN,debt_consolidation,10
3421,60,20.11,1027.72,80526,24.47,624,7,49.46,MORTGAGE,home_improvement,8
3106,36,5.94,545.72,197476,8.61,696,12,25.04,RENT,car,16
16037,60,10.62,786.73,38408,25.93,734,6,112.73,OWN,credit_card,1
26372,60,7.27,405.26,157958,7.03,719,11,94.99,MORTGAGE,home_improvement,10
34769,60,11.39,388.55,185618,8.89,709,16,54.51,MORTGAGE,credit_card,4
31022,60,15.67,179.12,39301,8.9,720,10,44.98,RENT,home_improvement,15
6818,60,18.51,1086.8,84262,7.85,679,8,48.28,RENT,small_business,10
18889,36,23.12,94.84,112185,20.25,843,9,97.64,MORTGAGE,car,14
7971,36,8.68,1001.88,175878,19.85,603,11,46.99,RENT,car,16
12064,36,12.63,317.61,151172,6.05,669,9,82.23,OWN,small_business,12
4121,60,18.44,607.28,45618,17.64,794,3,73.25,RENT,home_improvement,3
1206,60,13.37,1137.17,118538,4.94,595,8,20.26,MORTGAGE,home_improvement,9
2014,36,9.34,612.28,56123,15.61,807,6,119.25,RENT,car,15
3159,60,7.82,234.48,192211,19.12,849,15,96.78,RENT,credit_card,17
5188,36,15.01,1054.63,95043,18.56,778,16,62.38,MORTGAGE,debt_consolidation,3
3204,36,17.48,163.47,22634,28.75,806,15,84.26,OWN,credit_card,4
22677,60,7.75,175.02,44529,6.69,597,4,80.62,OWN,car,8
23463,36,13.45,89.49,135137,34.25,639,5,85.76,OWN,debt_consolidation,12
3849,36,12.53,492.77,25391,0.39,613,15,76.18,RENT,car,14
27299,60,8.17,920.1,62042,13.89,738,15,47.69,OWN,credit_card,6
2619,60,19.21,458.32,72919,5.92,748,6,11.54,MORTGAGE,small_business,6
2015,36,26.48,216.83,193861,19.0,642,7,19.46,OWN,debt_consolidation,15
25816,60,24.52,729.09,154782,11.79,598,8,49.95,RENT,home_improvement,16
28961,36,19.03,116.97,26732,6.41,707,13,41.27,OWN,home_improvement,1
25972,60,16.85,516.95,119124,17.26,832,8,17.88,RENT,debt_consolidation,19
20259,36,20.3,81.48,81156,6.4,842,10,10.73,OWN,credit_card,13
5386,36,25.04,555.04,159771,2.03,776,12,110.66,MORTGAGE,credit_card,12
9199,60,11.13,649.53,189252,30.93,761,6,86.43,MORTGAGE,credit_card,5
20342,36,22.78,215.79,68196,4.01,716,14,43.19,RENT,debt_consolidation,5
34827,60,5.8,309.7,144403,1.19,807,7,44.09,MORTGAGE,home_improvement,16
13819,60,23.0,993.25,164922,27.68,720,7,117.04,MORTGAGE,home_improvement,7
10280,60,16.72,495.6,189332,19.56,627,14,50.49,RENT,car,5
22627,60,20.5,363.99,116878,26.25,805,5,94.55,OWN,car,8
31908,36,23.87,810.28,88861,22.57,584,4,83.92,RENT,credit_card,7
23042,36,20.47,793.97,184557,29.06,732,8,11.32,OWN,small_business,5
18715,60,6.3,769.16,99428,22.7,819,11,28.55,OWN,debt_consolidation,4
12536,36,11.92,498.99,94651,11.93,812,19,17.74,MORTGAGE,home_improvement,16
23436,36,20.74,493.76,194068,14.25,582,13,38.08,RENT,debt_consolidation,15
10941,60,11.28,444.37,146775,33.79,746,12,61.55,MORTGAGE,debt_consolidation,1
23963,36,12.03,436.06,134369,7.51,657,3,20.09,OWN,car,2
31600,60,22.76,204.88,142664,4.86,588,8,100.79,MORTGAGE,car,10
2140,36,5.77,1121.22,184139,8.83,728,6,69.81,OWN,home_improvement,16
4084,60,18.69,125.63,38231,1.75,703,15,94.63,RENT,debt_consolidation,1
18046,60,16.29,801.4,106392,4.28,729,6,73.59,OWN,debt_consolidation,17
32116,36,18.78,374.46,112424,10.54,818,7,45.7,OWN,debt_consolidation,10
27616,36,6.23,284.68,109767,27.64,767,5,112.19,MORTGAGE,car,11
27200,60,24.54,660.82,115402,27.69,623,2,114.23,OWN,debt_consolidation,8
15308,60,8.98,981.88,24616,6.49,650,18,13.21,OWN,home_improvement,6
34896,60,6.38,654.84,134187,21.32,836,19,119.9,OWN,home_improvement,15
7530,36,27.64,778.28,25060,22.06,798,8,88.75,MORTGAGE,small_business,13
27172,36,12.11,976.88,198445,19.79,644,9,104.92,MORTGAGE,debt_consolidation,1
26359,60,25.52,355.99,181591,14.03,769,12,33.96,MORTGAGE,credit_card,19
20540,60,9.19,511.97,110585,8.88,684,17,103.46,RENT,small_business,11
18197,60,7.66,375.83,168977,22.92,693,19,114.42,RENT,home_improvement,12
9264,60,23.16,632.47,78413,21.34,739,6,63.3,RENT,small_business,7
8291,60,6.44,254.3,134919,17.93,645,11,105.38,MORTGAGE,car,17
26289,36,22.58,218.63,143054,30.1,747,16,39.38,RENT,debt_consolidation,5
15334,36,17.85,842.04,154590,6.13,633,14,38.35,OWN,small_business,7
19752,60,20.19,907.81,89468,31.0,790,15,79.13,RENT,car,13
15663,36,12.63,371.61,120671,25.38,679,5,101.29,OWN,small_business,11
6432,60,16.72,1152.4,97365,33.66,708,15,27.78,RENT,small_business,17
10885,60,9.05,243.31,138792,22.42,767,5,26.87,RENT,home_improvement,14
5891,36,7.12,687.07,95066,30.23,597,14,0.97,MORTGAGE,debt_consolidation,9
27984,36,16.32,1039.6,20016,8.5,839,9,3.16,OWN,debt_consolidation,3
10104,36,16.08,215.14,185672,1.44,694,4,19.6,OWN,small_business,3
24509,60,17.05,264.9,199508,26.6,656,17,31.58,MORTGAGE,debt_consolidation,8
20216,36,13.42,234.98,97952,11.04,657,5,78.71,RENT,credit_card,10
13356,60,6.78,805.22,103489,33.31,653,8,52.6,OWN,debt_consolidation,16
9162,36,8.58,945.18,110374,31.94,607,4,26.8,OWN,credit_card,19
3472,60,9.66,556.15,29151,26.62,677,16,45.0,MORTGAGE,credit_card,13
29602,36,27.28,418.52,57964,27.14,703,8,36.3,MORTGAGE,credit_card,7
34870,36,10.25,983.92,47005,7.83,753,2,45.37,MORTGAGE,debt_consolidation,6
27917,36,8.3,432.19,146681,28.38,592,5,5.08,MORTGAGE,credit_card,1
25142,36,16.08,783.68,123397,32.04,633,10,55.98,OWN,credit_card,0
6693,60,12.08,558.96,67401,4.07,647,11,80.19,RENT,home_improvement,3
5298,60,20.3,749.58,100195,28.91,745,9,70.27,RENT,car,7
30703,36,21.85,614.57,110162,17.63,630,9,70.53,MORTGAGE,credit_card,10
16078,36,20.01,669.08,141752,34.15,673,8,25.38,RENT,small_business,3
25170,60,8.36,1129.62,77465,15.03,828,17,86.9,OWN,credit_card,15
3775,60,11.36,249.05,186169,14.33,808,1,93.71,RENT,credit_card,13
2447,36,12.63,125.83,129478,1.18,776,4,101.99,MORTGAGE,small_business,9
2914,60,25.15,75.49,168610,12.47,720,5,15.85,RENT,car,0
22919,60,21.02,349.69,119259,26.71,787,11,24.2,RENT,home_improvement,15
10637,36,24.63,1088.63,50711,20.28,605,8,73.35,RENT,car,3
10275,60,8.82,1093.79,154417,34.45,609,11,118.86,MORTGAGE,small_business,6
21587,60,7.83,1011.41,125182,25.72,825,13,91.78,RENT,car,9
10083,60,21.3,411.11,128712,29.98,642,5,26.43,RENT,car,15
34487,36,7.43,1051.94,186308,21.25,583,9,38.12,RENT,home_improvement,4
24576,60,17.26,223.26,51688,8.12,718,8,35.51,RENT,small_business,16
6060,36,11.48,489.81,86019,17.53,840,10,8.44,OWN,car,2
20169,36,10.14,406.25,115368,23.18,735,11,117.38,OWN,home_improvement,3
26215,60,6.39,79.73,86107,14.12,802,11,6.39,MORTGAGE,car,11
6208,36,7.08,134.77,46111,14.44,675,16,63.79,MORTGAGE,small_business,4
26425,60,21.74,1088.35,57708,3.88,822,2,117.74,MORTGAGE,small_business,1
24253,36,13.43,82.32,180770,6.55,587,10,11.01,MORTGAGE,credit_card,3
3520,36,26.53,1003.39,137805,5.02,604,9,112.97,OWN,small_business,2
22969,36,14.55,210.66,148185,0.09,613,7,79.43,RENT,small_business,3
34069,36,9.33,636.76,60831,4.59,809,6,104.85,MORTGAGE,home_improvement,14
2990,36,22.67,997.83,129768,10.23,749,10,65.56,RENT,home_improvement,6
25259,36,9.42,576.98,153572,28.25,622,18,54.32,OWN,debt_consolidation,18
5239,36,6.62,775.96,178351,21.6,799,12,93.8,RENT,small_business,16
14799,60,7.76,1017.41,86254,31.53,724,6,13.04,MORTGAGE,debt_consolidation,4
34724,60,7.9,1040.93,140179,11.97,610,13,42.6,RENT,debt_consolidation,11
21536,36,23.54,604.02,143836,8.12,817,7,8.23,OWN,home_improvement,15
4775,36,24.56,376.63,61971,26.55,805,9,83.58,MORTGAGE,debt_consolidation,15
25596,36,11.84,1073.22,151496,8.24,688,5,25.35,MORTGAGE,debt_consolidation,0
26081,36,26.41,962.32,176562,24.3,813,18,33.35,OWN,credit_card,19
31111,36,22.28,772.93,84120,20.57,669,15,48.11,MORTGAGE,car,2
7441,36,18.63,58.51,66546,22.68,677,15,72.55,RENT,car,13
22281,60,11.44,333.12,186624,22.99,784,17,115.49,RENT,car,7
31206,36,24.94,51.51,107081,19.28,743,12,45.1,RENT,small_business,6
7960,60,6.28,380.99,45720,15.6,776,9,74.2,RENT,car,11
14216,36,20.08,235.83,36820,32.68,680,17,106.56,OWN,debt_consolidation,17
34979,36,18.62,612.76,75581,33.67,801,18,33.39,OWN,debt_consolidation,6
23534,36,21.54,284.46,61682,10.64,790,15,59.1,RENT,debt_consolidation,9
22607,36,16.36,309.59,69824,5.07,826,18,118.46,RENT,car,9
14323,36,17.19,885.84,175397,29.33,639,10,63.69,RENT,credit_card,12
1009,36,19.09,1166.66,63408,28.51,808,4,52.0,RENT,debt_consolidation,8
3469,36,6.18,694.27,183425,5.64,792,17,37.94,RENT,credit_card,5
30009,36,24.53,1131.67,170381,15.16,845,18,5.54,MORTGAGE,debt_consolidation,15
34539,36,16.02,60.15,44104,33.87,584,10,67.7,OWN,car,8
2531,36,14.85,433.41,51818,16.26,682,12,23.49,OWN,debt_consolidation,9
34487,60,7.93,705.39,116538,12.7,716,16,85.49,MORTGAGE,debt_consolidation,12
27557,60,18.72,1179.16,23514,0.67,725,8,106.71,RENT,small_business,0
22357,60,27.63,148.72,170279,27.39,681,11,67.95,OWN,credit_card,1
3776,60,13.04,551.64,183687,16.72,657,8,85.95,RENT,home_improvement,17
2958,36,17.77,374.37,44225,31.24,768,1,46.9,RENT,car,18
26150,60,8.53,981.27,90908,33.94,600,6,21.04,OWN,credit_card,2
28374,36,12.84,1142.39,97895,33.2,663,13,40.43,MORTGAGE,home_improvement,6
26398,36,9.12,629.39,121245,5.74,602,19,35.87,RENT,home_improvement,17
15140,60,11.69,684.33,155811,12.34,628,13,72.01,OWN,car,16
26682,60,24.29,1196.75,79115,33.28,816,19,119.59,OWN,credit_card,14
24333,60,14.68,439.32,68555,28.61,843,10,76.71,OWN,car,0
25703,36,20.35,500.59,191851,22.06,744,5,45.25,RENT,debt_consolidation,2
7924,60,13.63,217.74,165522,17.31,615,14,13.09,OWN,car,12
6618,60,17.03,874.9,169115,30.61,817,17,36.86,OWN,debt_consolidation,17
6295,36,13.52,578.19,39887,15.02,818,9,14.25,OWN,car,2
12555,36,13.19,56.76,79327,32.43,685,9,46.83,RENT,car,19
9036,60,25.88,1164.31,41487,14.55,773,6,92.75,MORTGAGE,debt_consolidation,8
7731,60,8.35,186.16,52640,17.54,700,16,52.68,MORTGAGE,car,10
27105,36,9.88,139.5,90270,2.57,803,16,21.73,OWN,credit_card,17
4093,60,19.2,631.52,112326,10.43,589,4,41.99,OWN,small_business,12
21609,36,26.97,722.2,101795,27.29,693,3,80.03,MORTGAGE,home_improvement,19
9535,36,23.56,346.67,171776,3.31,597,2,2.6,MORTGAGE,car,14
4924,36,27.02,981.68,37660,8.16,838,13,119.57,MORTGAGE,car,4
24563,60,15.75,1012.64,115789,8.42,702,9,68.83,RENT,debt_consolidation,2
12053,60,25.59,391.45,194418,26.9,675,9,115.97,MORTGAGE,credit_card,19
24064,36,23.64,416.2,172442,27.92,788,8,115.66,MORTGAGE,debt_consolidation,14
27049,60,13.29,238.27,65284,25.44,703,12,28.75,RENT,debt_consolidation,2
26963,60,10.55,801.57,70486,27.15,728,9,55.86,OWN,credit_card,7
17122,60,25.05,1175.56,75296,21.11,712,8,61.94,RENT,car,6
17986,36,12.72,477.07,72872,13.22,747,13,9.0,OWN,home_improvement,13
8227,36,27.83,205.78,48842,24.97,727,11,38.07,MORTGAGE,home_improvement,1
19489,60,7.09,941.85,191802,4.98,656,7,35.02,OWN,car,19
11762,60,18.12,796.11,169587,23.61,749,7,65.04,RENT,credit_card,1
33220,60,15.59,120.77,53622,8.9,678,10,8.76,MORTGAGE,small_business,11
19990,60,20.03,868.56,93247,30.65,765,1,22.25,RENT,debt_consolidation,12
20053,60,17.21,892.57,170407,13.33,700,1,39.79,OWN,small_business,18
24419,36,8.27,797.85,168455,2.75,848,12,48.38,RENT,car,7
3852,60,15.72,986.44,44448,11.39,738,11,28.85,RENT,small_business,8
26307,60,7.61,580.72,173686,23.63,810,2,84.54,MORTGAGE,home_improvement,18
10823,60,24.41,493.46,50237,17.46,587,19,97.73,MORTGAGE,debt_consolidation,12
32585,36,13.56,825.13,197817,14.3,672,7,26.6,RENT,small_business,11
3200,60,7.61,693.72,146489,31.91,608,8,54.2,OWN,home_improvement,17
4866,60,17.27,370.08,178213,33.89,733,15,29.05,RENT,credit_card,6
23444,36,6.2,1022.49,159137,18.99,744,11,55.59,MORTGAGE,credit_card,13
7587,36,17.76,296.79,96167,12.63,778,10,52.75,RENT,home_improvement,10
33232,36,11.97,88.89,184727,12.24,798,12,31.97,OWN,small_business,16
21058,60,16.14,276.07,54758,10.47,695,9,86.18,OWN,credit_card,8
31105,36,10.99,663.8,126086,34.17,599,1,53.64,RENT,credit_card,17
32601,36,16.82,741.34,169466,31.06,778,12,34.73,RENT,debt_consolidation,8
29082,36,24.72,711.28,48833,12.12,702,14,69.98,OWN,car,15
28543,60,13.88,865.53,148595,29.88,609,18,94.48,OWN,small_business,12
28386,36,17.05,1064.61,57874,18.02,709,4,22.36,MORTGAGE,small_business,16
14900,36,9.85,1007.39,104943,34.66,815,6,18.44,MORTGAGE,car,8
24321,60,12.9,246.98,55284,5.98,591,18,57.63,MORTGAGE,credit_card,17
27916,60,27.41,303.11,163239,9.85,581,5,71.54,OWN,debt_consolidation,14
25557,60,27.15,564.12,119772,23.2,829,19,45.85,MORTGAGE,debt_consolidation,7
3881,36,27.69,1151.41,152157,28.45,827,6,98.33,MORTGAGE,car,18
14937,60,18.07,605.3,30933,2.16,658,8,29.51,RENT,car,19
25286,60,16.32,864.65,43810,23.02,803,19,10.62,RENT,home_improvement,0
8480,60,25.41,774.83,174079,13.02,762,12,56.14,OWN,car,0
14780,60,26.01,509.06,156361,0.11,711,1,53.3,OWN,car,1
30375,36,19.69,160.13,109086,31.7,585,3,95.27,MORTGAGE,debt_consolidation,9
19994,36,12.94,671.93,193658,32.4,806,16,55.71,RENT,small_business,7
25487,36,23.7,920.25,68181,10.38,770,14,104.45,OWN,car,1
28281,60,6.95,766.65,153142,13.41,598,9,110.19,RENT,home_improvement,18
21144,36,5.78,1181.8,26116,21.13,598,16,78.88,RENT,debt_consolidation,14
27132,60,18.86,200.69,191807,14.22,786,5,23.84,RENT,home_improvement,13
15859,36,6.55,568.82,116395,7.68,603,11,87.85,MORTGAGE,home_improvement,15
1189,36,14.7,552.29,69354,19.17,786,2,115.93,RENT,debt_consolidation,13
3717,36,11.4,1046.8,58217,34.91,581,1,16.83,OWN,car,0
17555,60,22.9,633.38,161406,31.38,774,8,109.76,RENT,debt_consolidation,0
20816,36,5.91,150.93,132010,26.29,728,12,53.74,RENT,debt_consolidation,16
2089,36,19.35,914.32,189488,31.47,825,15,56.79,OWN,debt_consolidation,11
26342,36,16.05,399.43,163747,34.52,838,19,85.14,MORTGAGE,home_improvement,6
5777,36,24.1,1026.81,191589,24.63,683,5,22.53,MORTGAGE,car,3
21208,36,11.87,784.89,199241,0.59,603,6,30.48,RENT,small_business,5
6520,60,26.47,778.44,83389,16.06,712,2,42.09,OWN,credit_card,0
24253,36,24.31,976.29,23709,1.92,679,7,43.31,OWN,car,14
12410,60,23.19,1158.86,87983,18.84,834,14,45.75,OWN,small_business,2
29992,36,13.1,513.33,171322,0.85,654,7,114.76,MORTGAGE,home_improvement,12
11161,36,25.34,801.74,100048,6.28,693,18,61.9,MORTGAGE,credit_card,0
26006,60,20.7,479.24,124931,9.72,797,14,14.63,MORTGAGE,credit_card,11
3920,36,24.5,212.03,176806,29.72,795,12,102.37,MORTGAGE,debt_consolidation,15
8446,36,7.99,294.97,81971,15.98,801,9,50.95,RENT,credit_card,15
31355,60,21.42,304.48,84583,27.07,684,8,80.49,OWN,small_business,8
7139,60,20.06,1073.27,64933,1.8,593,2,49.47,MORTGAGE,credit_card,9
1190,60,19.08,394.0,169200,6.16,591,18,1.41,MORTGAGE,debt_consolidation,4
13605,36,12.65,526.1,132418,33.2,823,8,114.43,OWN,car,12
34276,60,22.72,208.47,148801,6.84,829,19,67.01,RENT,small_business,19
16882,36,8.11,1150.13,156451,4.44,699,9,22.44,RENT,debt_consolidation,1
8384,60,10.5,777.94,127399,0.8,826,14,75.0,OWN,debt_consolidation,2
14230,36,22.44,823.11,147419,7.16,624,15,6.44,OWN,debt_consolidation,0
23861,60,26.95,416.96,95630,7.13,623,8,119.39,RENT,small_business,6
5854,60,25.88,841.33,21363,11.14,600,13,58.43,MORTGAGE,car,14
5780,36,21.73,442.97,133084,2.28,693,5,95.73,OWN,small_business,1
2161,36,15.82,616.5,186234,12.63,834,12,43.13,RENT,home_improvement,19
12303,36,26.99,132.15,145294,20.51,642,1,84.28,MORTGAGE,car,4
23260,36,11.87,802.88,159280,4.81,790,16,98.95,OWN,debt_consolidation,17
21425,36,19.35,642.5,120057,31.24,722,8,106.28,MORTGAGE,debt_consolidation,2
3261,36,11.77,725.69,32268,34.22,830,12,56.03,MORTGAGE,small_business,1
28526,36,15.05,61.37,59602,21.19,710,4,110.24,MORTGAGE,home_improvement,13
17835,36,24.57,378.81,54484,1.74,757,14,51.83,OWN,credit_card,7
31523,36,25.72,67.95,147310,17.11,683,14,20.25,RENT,debt_consolidation,10
29673,36,18.76,898.6,47728,7.61,685,16,5.07,MORTGAGE,credit_card,1
23601,36,7.43,996.74,176319,1.63,767,17,59.58,RENT,car,14
23973,60,11.98,181.63,168894,24.02,847,19,60.96,RENT,credit_card,5
10259,36,13.44,705.49,31263,4.49,718,16,52.93,MORTGAGE,car,2
21008,36,17.19,167.11,161788,25.67,588,7,100.61,RENT,debt_consolidation,3
2538,36,18.99,599.82,89305,23.99,709,19,82.36,RENT,credit_card,10
16106,36,11.56,330.84,199971,6.65,587,6,100.14,RENT,home_improvement,15
16901,36,19.09,485.99,45545,22.06,625,13,9.78,OWN,home_improvement,14
24857,36,11.32,1091.75,93524,4.6,733,2,17.23,MORTGAGE,credit_card,10
17184,36,10.83,159.93,57165,34.89,612,4,48.21,MORTGAGE,credit_card,16
13820,36,18.95,1189.22,107702,6.35,801,2,24.58,MORTGAGE,home_improvement,16
1287,60,27.22,798.06,172788,5.02,729,4,88.1,RENT,home_improvement,14
26945,60,13.37,823.62,79151,30.21,690,8,112.07,RENT,car,15
28172,60,18.32,967.93,98871,1.91,743,10,75.74,OWN,credit_card,16
17428,36,20.88,1055.98,172379,33.3,613,13,4.41,RENT,small_business,16
9307,60,21.99,373.77,193933,7.51,685,15,107.32,RENT,home_improvement,13
2695,36,6.26,800.84,147987,15.54,610,17,57.31,MORTGAGE,credit_card,3
14232,60,5.57,903.56,97631,1.47,700,2,17.14,MORTGAGE,home_improvement,6
29226,36,23.96,633.69,106842,8.08,786,12,100.63,RENT,home_improvement,16
17184,36,23.67,416.68,165713,16.21,761,12,14.03,RENT,car,3
30856,36,21.64,1078.37,133398,32.11,717,1,53.98,OWN,debt_consolidation,6
26491,36,11.42,883.2,171711,29.08,648,6,88.39,RENT,credit_card,15
29378,36,18.73,1160.05,164137,30.54,628,3,15.23,RENT,home_improvement,17
7610,60,26.91,81.28,38643,13.97,594,9,38.72,OWN,credit_card,0
22598,60,25.73,687.52,187182,33.77,594,13,106.8,RENT,small_business,6
19908,60,20.19,296.2,140730,15.0,591,9,90.02,RENT,small_business,1
5499,36,24.45,713.17,45257,2.54,706,9,33.46,MORTGAGE,small_business,6
34139,60,15.55,460.05,50898,5.17,781,3,89.0,RENT,small_business,11
7155,60,6.92,564.3,43926,2.59,807,16,38.08,RENT,debt_consolidation,10
27426,60,13.27,595.97,105643,10.78,779,15,37.9,MORTGAGE,car,1
24116,60,16.48,314.86,165995,13.69,848,9,99.11,RENT,debt_consolidation,3
10865,36,7.4,180.64,66456,24.51,598,11,111.05,RENT,small_business,16
9328,36,19.0,281.66,50070,10.68,777,9,15.63,MORTGAGE,home_improvement,16
3169,36,17.07,1004.41,124262,24.58,794,6,3.16,OWN,car,11
23031,36,22.97,337.33,171805,23.8,719,3,69.89,RENT,home_improvement,0
11736,60,26.62,1069.79,112506,24.78,658,17,85.33,RENT,car,3
26363,60,20.39,994.44,137367,7.21,785,16,33.1,MORTGAGE,car,5
16474,36,23.4,1030.23,164100,12.19,736,14,57.32,MORTGAGE,credit_card,3
30061,60,16.03,931.67,197886,24.76,821,1,53.05,MORTGAGE,car,1
34691,60,19.03,1183.27,193933,3.02,621,11,14.58,OWN,small_business,9
20087,60,15.53,983.64,21737,26.02,634,15,23.2,MORTGAGE,small_business,11
3610,36,27.96,68.8,163588,10.79,772,5,92.26,MORTGAGE,car,5
23669,60,19.36,981.02,34287,11.22,778,8,85.05,MORTGAGE,car,15
33409,36,10.68,1171.97,126500,34.63,595,9,76.08,OWN,credit_card,16
16313,60,5.53,785.61,149507,6.16,733,7,40.03,RENT,home_improvement,18
1375,60,22.02,801.45,29070,14.81,616,17,46.75,MORTGAGE,credit_card,11
4040,60,8.74,523.25,24163,30.44,616,6,70.69,MORTGAGE,credit_card,5
29803,36,6.01,258.81,130051,6.26,696,6,19.67,OWN,small_business,3
18650,60,19.69,1067.84,30300,2.98,688,5,71.31,OWN,small_business,2
8533,36,14.58,701.59,41526,6.77,789,4,36.85,RENT,home_improvement,2
21566,60,22.14,670.66,190961,23.02,843,5,104.66,MORTGAGE,credit_card,3
7150,60,7.93,117.28,175216,10.99,655,6,7.78,OWN,car,15
3618,60,25.85,989.64,186107,19.49,673,1,79.06,RENT,small_business,9
5675,60,10.98,939.32,51980,19.7,687,2,68.29,MORTGAGE,credit_card,18
4748,36,5.92,850.58,44055,20.65,679,19,107.99,MORTGAGE,home_improvement,0
9007,36,7.6,783.88,57962,0.01,614,13,67.83,RENT,debt_consolidation,5
7540,60,25.02,1052.32,94548,13.15,801,8,97.12,MORTGAGE,small_business,9
14490,36,23.67,542.95,91997,0.95,602,11,20.0,RENT,credit_card,13
7171,60,12.8,535.19,91656,2.05,821,17,61.84,MORTGAGE,small_business,0
4137,60,9.54,560.27,86064,30.24,736,5,36.98,MORTGAGE,small_business,10
28065,36,23.82,1165.43,45226,5.93,758,8,75.95,MORTGAGE,home_improvement,19
17001,36,13.37,133.93,140469,13.19,673,10,89.82,MORTGAGE,home_improvement,0
28082,60,8.58,297.56,199869,2.85,827,15,84.45,OWN,credit_card,0
18200,60,24.31,430.01,139443,15.06,804,4,113.46,OWN,debt_consolidation,5
22174,36,10.15,854.28,141494,20.51,584,5,113.71,MORTGAGE,small_business,6
4311,60,14.34,1037.02,68296,16.66,631,13,66.54,MORTGAGE,small_business,3
27962,60,5.65,597.78,38220,29.03,725,16,0.95,RENT,home_improvement,10
13948,60,21.17,547.54,159794,25.99,845,8,56.02,MORTGAGE,debt_consolidation,11
10824,36,13.5,507.56,34177,33.46,593,7,79.06,MORTGAGE,car,5
9734,60,20.99,202.45,23372,11.46,616,1,77.42,RENT,debt_consolidation,18
15122,60,17.7,147.63,198512,33.13,699,4,56.67,OWN,small_business,5
18771,36,10.11,534.86,111551,18.31,799,16,77.24,RENT,debt_consolidation,19
26519,36,16.59,1028.17,81240,21.11,642,4,110.24,OWN,credit_card,8
